,Unnamed: 0,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,Tweet Language,tag
242,4388,1312998689154179072,2020-10-05 06:10:56,"Just came back into my room to find a heavy smoke. After panicking and running around to find the source I look in disbelief how my Samsung Galaxy S7 Edge burned.
Be careful with your phones, try to never wear them close to your skin.😥

@SamsungMobile #Mobile #smartphone https://t.co/81EHjluOLg",ursularodriguez,,,"Maryland, USA",en,negative
243,111,1313005952291926016,2020-10-05 06:39:48,"@astro_jje My wife's screen suddenly went black and couldn't do anything. We set it aside for 3-4 days, the battery went dead and then plugged the charger back in and it came back to life. It's a Samsung.",danasdu,,,"Henderson, NV",en,negative
247,1522,1313030972435300352,2020-10-05 08:19:13,@SamsungMobileUS I'd love to have the S20 Note Ultra . I'm disabled and have a hard time seeing the screen but being on SSDI I'll never be able to afford one .,woody33095,,,"St Augustine, FL",en,positive
250,4526,1313045934633291776,2020-10-05 09:18:40,"I expect next Samsung FE series phone is going to be Snapdragon chipset or with AMD GPU!🤞
@Samsung @SamsungMobile",Maitreya_45,,,Moon,en,neutral
251,5786,1313063191673483265,2020-10-05 10:27:15,"@thegeorgianetsy @elevenseshour_ @the_gift_fox Um, Samsung? Told you I wasn't tech-y😂 I use a proper camera normally. #elevenseshour",LiliWenFachKnit,,,South Wales,en,neutral
256,3110,1313093015888633857,2020-10-05 12:25:45,@Samsung  I've been haveing trouble with my Samsung J mini cuz every time its on like 20/19% the phone just turns off like power off and when i turn it on it says it on 1% even tho its on 20/19%,MiguelTank,,,Malta,en,negative
257,4525,1313093681361170432,2020-10-05 12:28:24,@VMin95bts7 Thank you!!! Also lets thank @SamsungMobile for this amazing phone with the awesome camera.,TinyRedRabbit,,,Texas,en,positive
261,2806,1313107119894343680,2020-10-05 13:21:48,Over the weekend I had plenty of #photography fun with the all new #Samsung #GalaxyS20FE #withGalaxy I took a #Photowalk around my area here in #SheepsheadBay #Brooklyn #NYC @SamsungMobileUS has done it again with the S20FE. Such an incredible device at a great price. https://t.co/Zux7QzKPUC,iamwaynegilbert,,,"Brooklyn, NY",en,positive
272,5630,1313118129216786432,2020-10-05 14:05:33,hmm the AKG headphones I got with my Samsung S9+ might be starting to go. The left side is noticeably quieter than the right now. Not sure how to check if it's a phone issue though.,Mocharaid,,,Scotland,en,negative
275,5965,1313123433710936064,2020-10-05 14:26:37,@reneritchie @ZONEofTECH Samsung has been making awesome AMOLED Tablets for years.,TravisMcP,,,"Seattle, WA",en,positive
277,5446,1313124079424204804,2020-10-05 14:29:11,Really like the camera and screen on   the new @SamsungMobile #S20FE #SamsungGalaxyS20FE https://t.co/jttLm5T9Hh,ekaddo,,,"Charlotte, NC",en,positive
285,234,1313140398324211713,2020-10-05 15:34:02,@thealirashidi @Samsung @SamsungMobileUS Which device?,SamsungRydah,,,"Los Angeles, CA",en,neutral
293,948,1313148000982663169,2020-10-05 16:04:15,@scrapmanson @SamsungMobileUS @SamsungMobile you open the gallery on each screen to set as wallpaper individually https://t.co/X2xnVbLJ0a,JMillionNYC,,,NYC,en,neutral
294,4522,1313149010912448514,2020-10-05 16:08:15,@SamsungMobileUS Flat screen!,John69149375,,,"Texas, USA",en,neutral
301,4631,1313157637182111744,2020-10-05 16:42:32,"A phenomenal #Android phone, especially for as low as $600. Let’s start with the camera, a huge selling point https://t.co/l6rEOotAIF",DealsDT,,,"Portland, OR",en,positive
303,4521,1313160477682343939,2020-10-05 16:53:49,"Did this on my phone :O
The Oracle
@SamsungMobile #noteultra #samsung #twitch #twitchstreamer #twitchart #self #art #illustration #digitalart #drawing #twitchgang👾 https://t.co/FF0yCHARHB",bluebuteo,,,"Texas, USA",en,neutral
305,1983,1313162430734893056,2020-10-05 17:01:35,@MajorRektmann This is on Samsung Note 9. Ticker is PHONE.,Everest_ADA,,,United States,en,neutral
306,1574,1313163489020719106,2020-10-05 17:05:47,@SamsungMobile why is it that the Note 20 Ultras have been only out for like a month and a half and the screens already screen burn with normal usage 😭😭,scpetsche,,,"Dubuque, IA",en,negative
307,1982,1313164308919058434,2020-10-05 17:09:03,"@SamsungUS @SamsungSupport
@BestBuy @BestBuySupport 
Hey everyone here's my @Samsung #Google #Chromebook!! Only been turned on twice &amp; now completely DEAD!! 3 hours on the phone &amp; no one will do anything. You are all crooks and liars!! #Ripoff #Fraud #Samsung #Bestbuy https://t.co/kL0Z9qR9nX",Breezy531,,,USA,en,negative
311,1981,1313169026076610561,2020-10-05 17:27:47,@downorwhaet @LorenV358 @slickspidey @lovehatenanos @MKBHD Samsung is well on the way of doing that. Not solely from their phone sales. The fallout with China is going to make samsung a ton of money.,Sooner_Chiefs,,,United States,en,neutral
312,4373,1313169603841884163,2020-10-05 17:30:05,@SamsungMobileUS The last camera update for Note 9 is awful. Where is my brightness bar? You took it off. Stop messing with the useable features.,roodlemagoo,,,"New Jersey, USA",en,negative
319,2406,1313179990662549504,2020-10-05 18:11:22,"Nothing to watch on tv
About to play games on my Samsung",TravisShypell,,,"Florida, USA",en,neutral
321,5014,1313183968737529857,2020-10-05 18:27:10,@bobtabor I'm happy with my @Samsung Galaxy Buds that connect to devices via Bluetooth. The only time I notice a decrease in quality is if I go outside of the bluetooth range. Other than that pretty happy with the product for connecting my laptops and mobile phone. https://t.co/HUdGcBhd70,BranchBark,,,"Toronto, Ontario",en,positive
325,3004,1313187870690160641,2020-10-05 18:42:40,@_WilliamsonBen @PressSec I remember seeing a NOVA program where  the Coronavirus keeps time with a Samsung Watch.,D1GGDUGG,,,"Andover, MN",en,neutral
327,49,1313190578159579143,2020-10-05 18:53:26,@SamsungMobileUS @drdisrespect an updated flip phone for you.,XavierEugeneWa1,,,"Augusta, GA",en,neutral
333,5530,1313196194211000320,2020-10-05 19:15:45,"@SamsungSupport my dishwasher died 3 months ago &amp; the support team (including 3rd party repair service) dragged their feet to run out my warranty. Super uncool. Every appliance plus SmartThings plus phone are all Samsung. Don't make me hate you, I've been loyal for 10 years :(",LeahWeisman,,,Louisville,en,negative
344,1340,1313212351546499073,2020-10-05 20:19:57,@andymilonakis What kind of phone? Samsung note?,xBigSumox,,,California,en,neutral
349,5955,1313223745054543872,2020-10-05 21:05:13,"@SayHeyRocco @summit1g @GFuelEnergy @CORSAIR @Twitch @Samsung @USAudioTechnica @CYBERPOWERPC Yeah ""awful behavior"" https://t.co/9Hp3hZoc7c sit down",BannedKon,,,"Seattle, WA",en,negative
352,5953,1313228347132964864,2020-10-05 21:23:31,The new @smartthings firmware is quite the improvement in responsiveness of device status/health. Good job @Samsung,mkristensen,,,"Redmond, WA",en,positive
353,3338,1313231418177335296,2020-10-05 21:35:43,"@SamsungMobileUS I just want a phone that's flat, I want to be able to set it on a table with no Rock, this is why I'm holding on to my note 9 until you make another damn flat phone because I hate having the camera sticking 4 inches out.",TheLawHammer,,,United States ,en,negative
354,231,1313232679014285312,2020-10-05 21:40:44,"Real-world Galaxy Z Fold 2 QC observations:

• Pre-dented inner screen out of the box
• Hinge misaligned by ~1.5mm (reduced ingress protection)
• Battery self-discharges at &gt;1%/hr

Samsung doesn't offer replacements so I have to return, reorder, &amp; wait. https://t.co/MdlSlyhJqI",sephr,,,"San Francisco, CA",en,negative
356,1453,1313234627880943618,2020-10-05 21:48:28,The best phone sensor I ever used. That DSLR Bokeh is Soo fucking good. Please keep the sensor. Don't go backwards. #Note20Ultra @SamsungMobileUS https://t.co/NYnTTGmery,pachi72,,,"Hialeah, FL",en,positive
360,4519,1313236612160126981,2020-10-05 21:56:21,@neilrpop @SamsungMobileUS Get the cases on ebay or amazon. They are stocked and shipping the out pretty quick (Amazon has them 2 day shipping). I get my phone tomorrow and my clear case from Ebay comes on friday.,DianaLaBoy,,,"Texas, USA",en,neutral
368,3198,1313249276739321858,2020-10-05 22:46:41,"@jamesebradford Do you happen to have a Samsung phone? If not, you might wanna look on Amazon for an O2 monitor. That's really the most important metric. Also stay as hydrated as you can possibly stand! Like keep a full glass of water nearby at all times.",ZacWolf,,,"Durham, NC, USA",en,neutral
369,3335,1313250280872587264,2020-10-05 22:50:40,@BeneathApollo I'll start off I'll give you an example. Samsung pay is needed in the USA because NFC is rare so unless you have Samsung pay you can't use mobile payments exclusively. I use the S pen to take notes with my customers on a daily basis. I play games so having a high refresh rate 👍,AndroidEducator,,,United States,en,neutral
370,1336,1313253726644207617,2020-10-05 23:04:22,"I love my #Note20Ultra and it takes great photos 
Still tight that @SamsungMobileUS  didn't give me the headphones
But the phone still boss https://t.co/7Nrm0SmR5u",TheBlackKratos1,,,"Manhattan, NY",en,positive
371,3976,1313255365807669254,2020-10-05 23:10:52,"@SamsungMobileUS. It is very disappointing, when you market Z Fold2 supports eSIM and when customers spend $2k on a phone expecting this service and fool the people. This happened with Galaxy S20 Ultra and after the return period for most, you just bluntly updated your website...",bennypanakkal,,,"Blue Bell, PA",en,negative
375,4358,1313258279812960257,2020-10-05 23:22:27,My photos of the moon yesterday using Samsung Galaxy S20 Ultra' s space zoom camera option. I am now inspired to buy a telescope to see the awesome planets &amp; galaxies the universe has to offer #Astrophotography https://t.co/q5jpewBy8v,abidmix,,,New York,en,positive
378,5309,1313259298068275201,2020-10-05 23:26:30,"@SamsungSupport It is very disappointing, when you market Z Fold2 supports eSIM and when customers spend $2k on a phone expecting this service and fool them. This happened with Galaxy S20 Ultra and after the return period for most, you just bluntly updated your website...",bennypanakkal,,,"Blue Bell, PA",en,negative
379,1970,1313260039994392576,2020-10-05 23:29:27,@mishasdiary @_Muslimah_ My phone (galaxy note) comes built with a gif app and I also use Samsung Video  player for some things,unsilent_stephy,,,Nevada,en,neutral
393,4987,1313306919730327552,2020-10-06 02:35:44,@My_Suga_Buns @mashka288 Do you have a smart TV? If you do you can cast from you samsung phone,StirItUpCoach,,"Queens, NY","Queens, NY",en,neutral
394,1451,1313307508421861383,2020-10-06 02:38:04,#Note20Ultra Nightmode @SamsungMobileUS thank you for making a great phone with a kick ass camera. https://t.co/Vt5sN3kJFw,pachi72,,,"Hialeah, FL",en,positive
397,2949,1313320634982768640,2020-10-06 03:30:14,"@HSN
It was the Samsung phone, you just had on. https://t.co/HjpZuBo1Iz",NickASAVet,,,"Chicago, Illinois",en,neutral
400,4985,1313332072581398528,2020-10-06 04:15:41,"@JakeDeguire @Johnny_T_Doe @MacRumors @frankmcshan Actually Sony did it first and unless he's used the Samsung phone please do not call on about this stuff, every Android manufacturer has embedded fingerprint scanners into their power buttons.",Livealldaydrew,,,"Toronto, Ontario",en,neutral
401,1325,1313332346456870915,2020-10-06 04:16:46,@SamsungMobile Would love one of this phone do my classwork on so I need of a phone,vibescity,,,brooklyn usa,en,positive
409,1673,1313373069688352768,2020-10-06 06:58:35,@GregglesTV @KaratDiamond @SamsungMobileUS So true! I returned mine! It was a joke! The fold is not good for social media! Cuts off on photos! Also certain apps won't work with this device!,Music4HimNow,,,"Freeburg, IL",en,negative
410,1818,1313375076658622466,2020-10-06 07:06:34,"#1st tweet, new phone, galaxy note 20, Samsung, New phone, made for me, stylist, good quality. #comma",3MRTOAD2,,,"Findlay, OH",en,positive
416,1967,1313411551643172864,2020-10-06 09:31:30,@MKBHD MAY - OCTOBER🥷🏽 why no one knew anything about this incredible phone! To me this phone looks great than the New Samsung https://t.co/SFy8IWFnxC,_theonliner_,,,United States,en,positive
418,3959,1313416795781558273,2020-10-06 09:52:20,@TheTechViewer @latercase @SamsungMobileUS Which phone do you have?,MariKrajczar,,,Pennsylvania,en,neutral
421,2136,1313426918109257728,2020-10-06 10:32:34,Gameplay on samsung S8 🤖🤯1440p 60fps #vulkan made with dream engine 😇 nothing fancy but for mobile middle spec device looks promising 🥳 https://t.co/gKQ0J4EyW2,insomnum,,,Israel,en,positive
424,2059,1313442030937407488,2020-10-06 11:32:37,@c911hak @SamsungMobile What phone is it?,PatrickLawsonV8,,,Ireland,en,neutral
431,2058,1313451415528972291,2020-10-06 12:09:54,"$2000 in camera gear....experience as a professional photographer, and the best picture of the day was with my cell phone.  Sigh.  #Samsung https://t.co/pevyU4xlFn",DRSSRobotics,,,"Kettering, Ohio",en,positive
436,4084,1313453976075952129,2020-10-06 12:20:05,"@SamsungMobile @BTS_twt Not good to see this first thing in the morning. Now I am a mess. They are gorgeous, commercial is amazing! Is this phone available already? Because I will buy ASAP! ♥️ @BTS_twt",rache_briones,,,"Las Vegas, Nevada",en,positive
463,4959,1313469668880003072,2020-10-06 13:22:26,"Got a new phone, ""software acting up"" went to the Samsung store in Long Island. They fixed it, and now again I am having the same problem @SamsungMobile @SamsungSupport",Zambita87,,,"Queens, New York",en,negative
467,893,1313472422503350272,2020-10-06 13:33:23,"@SamsungMobile you came this 🤏close to convincing me to buy this phone when you made it look like a chocolate 🍫 Great concept appealing to the foodie in me and of course having #jhope #V and #SUGA added to the flavor. Bravo! 👏 @BTS_twt 
#GalaxyNote20 #GalaxyxBTS https://t.co/538bnEydSc",JMoejinnie,,,"California, USA",en,positive
470,224,1313476747141287942,2020-10-06 13:50:34,That new little Samsung flip phone is cool. That mf so small when it’s closed. If iPhones could do that I’d totally get one,lovecassandraa,,,"𝙾𝚊𝚔𝚕𝚊𝚗𝚍, 𝙲𝚊.",en,positive
471,5277,1313478076244860934,2020-10-06 13:55:51,"My Fold2 repair was now delayed since Samsung doesn’t have back panels for the Fold 2 in their repair center yet. 

How many months until I get my phone back?",MaxWinebach,,,"Connecticut, USA",en,negative
476,5620,1313481556598681601,2020-10-06 14:09:41,@GirlWithLuv_24 @GirlWithLuv24 @SamsungMobile @BTS_twt Can you make this a lock screen?,Schnappyss,,,"Austin, TX",en,neutral
480,5618,1313484014146252800,2020-10-06 14:19:26,@GirlWithLuv24 @GirlWithLuv_24 @SamsungMobile @BTS_twt Thank you🙏🏻💜💜💜 the colors are so pretty. Makes a lovely screen combined.💜,Schnappyss,,,"Austin, TX",en,positive
488,2739,1313500461790638080,2020-10-06 15:24:48,"@taebokkiii @BTS_twt Nah, samsung's camera is good",FeOcean,,,"Arkansas, USA",en,positive
494,4946,1313507001088053250,2020-10-06 15:50:47,@BTS_twt Now I know your fancy @SamsungMobile phone didn’t take potato quality shots like this. I need this HD! ALSO EXCITED FOR THE WEEKEND! Can’t wait to see you 💜💜,sugabee,,,Toronto,en,positive
496,1812,1313509072638009344,2020-10-06 15:59:01,@c911hak @SamsungMobile I must be comparatively prehistoric with my S6 then 😂. Will be upgrading soon so doing some research. Amazed that the quality is that good on a 4.5 year old phone,PatrickLawsonV8,,,Ireland,en,positive
497,2134,1313509592391987200,2020-10-06 16:01:05,@gwzcomps @SamsungSupport May I ask what device you're using?,Matth0351,,,"Houston, TX",en,neutral
499,1447,1313510652166709249,2020-10-06 16:05:17,"Does anyone else feel that putting ads in the notifications is pretty scummy?

This is a @Samsung,  do other phone makers do that? https://t.co/yBSOyoRa9s",Not_The_Giant,,,"Poinciana , FL",en,negative
501,2947,1313512697426780165,2020-10-06 16:13:25,😂😂😂😂 Samsung expects this garbage will protect your $2000 phone!? https://t.co/ZmHBbN1O0C,mathew_poynter,,,"detroit, mi",en,negative
502,2133,1313513871131512836,2020-10-06 16:18:05,"@gwzcomps @SamsungSupport I understand, you could try to wipe the phone completely. There is one app on the Galaxy store called 'Degoo' that offers all Samsung owners 100GB of free storage. You could back up everything onto there and then wipe. I hate that Samsung tries to replace Google apps with theirs.",Matth0351,,,"Houston, TX",en,negative
507,3186,1313526639460900865,2020-10-06 17:08:49,@4tricel @_sportylesley @EffiingAmaziing I use my Samsung smart watch to track my progress and it logs it into the app on my phone.,dmania49,,,California,en,neutral
517,3924,1313538903471611904,2020-10-06 17:57:33,@tsnmin @BTS_twt I am sorry but I am laughing 🙃as far as i know Samsung s20 camera fiture is so damn good @BTS_twt please kindly used it dear 🤣🤣🤣🤣🤣,bbyrj_,,,Korea,en,positive
518,4941,1313540281212563456,2020-10-06 18:03:02,So it looks like @SamsungMobile messed up the touch screen drivers on the S20 FE. This is happening on both my sister's and my dad's. https://t.co/BrnvLWxOQp,Wander1236,,,Pennsylvania,en,negative
523,6158,1313545850606542848,2020-10-06 18:25:09,@theapplehub How about a camera to compete with Samsung?,TJBaker85,,,"Utica, Ohio",en,neutral
525,5425,1313549505401425921,2020-10-06 18:39:41,"I got my new phone today (Samsung s20 FE) and I'm in love. My old phone is almost 3 years old and MY GOD, the camera upgrade is amaaaaazing 🥰",VenusenaOW,,,Sweden,en,positive
528,2729,1313554408354066434,2020-10-06 18:59:10,"@SamsungMobile This ad is so extra but I love and adore it

Been devoted to Samsung phones for the longest time now, so glad I'm committed 🥰

https://t.co/x6xs9VSkw4",SiennaNguyen,,,"California, USA",en,positive
543,1956,1313577567883059202,2020-10-06 20:31:11,@SamsungMobileUS I wish I could get an answer on why yall have been keeping my phone for over a month now and transferring me without answers every time I call :-/,simplexity85,,,"Somewhere, USA",en,negative
547,1444,1313580980062556160,2020-10-06 20:44:45,@TechnicallyTee What do you mean has to be slow on a Samsung device? You mean an auto mode?,pachi72,,,"Hialeah, FL",en,neutral
549,3054,1313584242849443840,2020-10-06 20:57:43,@askdes @FootballMel @TMobile I'm loving the cloud lavender color it's really beautiful i might upgrade to this phone it cost less $249 than my Samsung galaxy 9 purple lilac i payed like $720.00,Penelop37551130,,,"Shawnee, KS",en,positive
550,1665,1313584354090778627,2020-10-06 20:58:09,HELP!!! I have a Samsung Galaxy S7 Edge cell phone and the fast charging isnt working anymore. I have it enabled and it's not doing anything. Takes super long to charge up my phone. Any suggestions?,geaux92,,,"Louisiana, USA",en,negative
552,1952,1313586149731053569,2020-10-06 21:05:18,@RahulKankrale Is this in a Mobile App own by Samsung?,chevonphillip,,,United States,en,neutral
553,5942,1313586855925907458,2020-10-06 21:08:06,@LieFE_of_Riley they are just epic phones i love mine the camera is unreal and all-round Samsung just make epic phones,robbie_b87,,,fife,en,positive
554,2877,1313589045021356035,2020-10-06 21:16:48,Eye level and as big as a 🏀during my evening walk yesterday. Loved the details. Samsung A50 phone  📷 https://t.co/9MyHFr2UUk,Bedom2204,,,"Québec, Canada",en,positive
568,2718,1313613303751553028,2020-10-06 22:53:12,@CaraBuskmiller I think it's maybe my phone version or something? No clue. I feel the samsung S9 isn't that old that it couldn't handle voice tweets,loubtube64,,,Georgia,en,neutral
580,40,1313625159463510016,2020-10-06 23:40:18,"@alwaysaskingQs1 @SamsungMobileUS @iphones Yes, it's true. I don't know about iphones. We have Samsung. I cannot upload mp3's to my phone and listen to them without Samsung forcing commercials into the playlist.",jedinudist,,,Northern Mississippi,en,negative
581,4922,1313625662352220161,2020-10-06 23:42:18,@SamsungMobileUS Loving my new S20 FE 5G! Such an awesome phone.,alex_myford,,,"Georgia, USA",en,positive
589,6023,1313631131351298053,2020-10-07 00:04:02,"SO DISAPPOINTED in @Samsung @SamsungTV I’ve bought a new #Samsung almost yearly for several years. And now due to refusal to use @dolby HD, many shows are too dark to watch. No matter what setting. This is a new #QLED in standard mode, with eco off. #FixIt #classactionlawsuit https://t.co/KdsQbGT38A",jen83456246,,,"Madison, WI",en,negative
594,3233,1313639543199985665,2020-10-07 00:37:27,@SamsungMobileUS  it is amazing phone 😍😍📱.. Wow https://t.co/cY67NiBQ7m,miladnoail,,,"Michigan, USA",en,positive
595,5612,1313640897708466176,2020-10-07 00:42:50,Not gonna lie that Samsung smart flip phone looks kinda cool,whoviankaleigh,,,the beautiful state of Texas,en,positive
603,2999,1313657839383195648,2020-10-07 01:50:10,@RexChapman @RichelleCarey You need to get rid of that Samsung Note 9 if you're phone is smoking.,TomMinske,,,"West Fargo, ND",en,negative
606,6153,1313660926260908033,2020-10-07 02:02:26,@nappyisCRACKED Depends on the phone. My phone goes from 0 to 100 in 40 minutes with the Samsung fast charger,cvrtographerdub,,,"Pittsburgh, PA",en,neutral
611,211,1313680752559546370,2020-10-07 03:21:13,@DCisChillin Can’t wait to see which Samsung phone they release this time.,JustPaulMiller,,,"Oakland, CA",en,neutral
612,4508,1313681461938196480,2020-10-07 03:24:02,@Barnacules All my cards sit in a plastic tray and I pay with my Samsung phone. Between Samsung pay and Google pay I have it covered.,Macgyver_46,,," New Hampshire, USA",en,neutral
621,3049,1313702149591834625,2020-10-07 04:46:14,@LoniheartsOL My phone let's me have the option of video clips it's a android samsung s8,Pennyyo79,,,"Illinois, USA",en,neutral
622,5938,1313709285981908993,2020-10-07 05:14:35,"Reasons I'm not getting another Samsung phone until they stop their BS:

I'm tired of having to agree to their data collection policies just so I can get into the ****ing settings menu so I can disable the bloatware they installed on my phone.",legendblade,,,"Seattle, WA",en,negative
627,259,1313734667606974468,2020-10-07 06:55:27,"@zeniltweets @Jotaro_Kujo7 @UniverseIce You can change Icons look and Fonts on samsungs OS. Also, idk which samsung phone you are using but it would almost sound like a lie if you said you were using a laggy S20 phone.",Patrick91433596,,,"Colorado Springs, CO",en,negative
635,3891,1313753239041515521,2020-10-07 08:09:15,@USCellularCares ok so another month still no wifi calling on the s20 ultra still on August security patch. You know you guys say one thing to sell a phone but man this is wrong. When the hell are you going to get shit together? Don't blame samsung for the updates,Chuckanthoine,,,"Maine, USA",en,negative
643,2696,1313761790681997313,2020-10-07 08:43:14,@Imaz728 @PineappleTech1 @NotPenguino_ @MaxWiegler @Mrwhosetheboss Can your samsung phone do facetime or imessage?,darkknight004,,,Mars,en,neutral
674,1652,1313774638388838400,2020-10-07 09:34:17,Good thinking for Samsung awesome program by Samsung. It's never been easier to own a smartphone than with the #SamsungGalaxyForever program that offers you the flexibility to upgrade your smartphone every year! More details: https://t.co/EQI1PlCKEj,tarnnum07,,,Hindostan ,en,positive
698,432,1313828694524387328,2020-10-07 13:09:05,@AppleSupport - I don't understand why I must wait an entire week to have my phone restored (because your system wants to text a phone that isn't even activated!) I have all passcodes but still must wait?!?! Gawd!!! Effing @SamsungMobileUS never had this ridiculous crap! #fail,TheirVictoria,,,"Craftsbury, VT",en,negative
705,90,1313844453015195649,2020-10-07 14:11:42,"So I purchased the most unnecessary piece of tech I think I ever have for my phone upgrade. I decided to get the Samsung Galaxy Z Fold 2.

I have had it for about a day now and its ridiculous. Its a phone that folds out into a small tablet size. I feel like I'm in 2030.",TylerTweets2,,,"Memphis, TN",en,negative
720,88,1313863708402221061,2020-10-07 15:28:13,"@TechUniverse546 @RRhhhyyss @project_godin @marcel_hmb @UniverseIce You’re clearly a Samsung fanboy if you think that a $1,000 plastic phone is okay. I’ve talked to many people who are Samsung fanboys about this and even they think it’s dumb. Why are you so set on “defending the people who own that phone”?",isaacingram_,,,"Tulsa, OK",en,negative
745,5935,1313884335347392512,2020-10-07 16:50:10,"@samsung After hours on the phone with your company and over $20,000 in Samsung electronics in my home, I will probably never buy or recommend a Samsung product again.  So disappointed  in your company’s customer service.",LunaApollo,,,"South Hill, WA",en,negative
751,1209,1313889846818156544,2020-10-07 17:12:05,@Samsung @SamsungMobileUS I just bought the $600 Titanium Gaxalxy S3 and because the bracelet design DOESNT allow any link to be removed like a normal watch I can't wear the watch with the included bracelet. VERY DISAPPOINTED!,JoshQuillin,,,"Florida, USA",en,negative
759,1498,1313898829117378560,2020-10-07 17:47:46,@SamsungMobile Really getting tired of seeing ads on Samsung apps on my $1200 smartphone. At least give me an option to turn all of them off.,csbeverly1,,,"greer,sc",en,negative
760,3845,1313900598337523712,2020-10-07 17:54:48,"@panton_chris @SamsungMobile @xdadevelopers @SamsungMobileUS Yeah, all US unlocked and Canadian models of Samsung phones are bootloader locked. You need to get an EU/Korea/India model of the device for bootloader unlocking.",MaxWinebach,,,"Connecticut, USA",en,neutral
765,5195,1313911219254947841,2020-10-07 18:37:00,@SamsungSupport The keyboard is not listed as an app. Is there somewhere else this would be? I have reset keyboard settings as a possible fix for this before but no luck. This is the default keyboard that comes with the phone.,Billman93,,,cape cod,en,negative
768,2043,1313916458456551426,2020-10-07 18:57:49,"@SamsungMobileUS stop making the backs of your phones out of glass.  My new phone fell, while opening the dam box, and the back is already cracked.",HoeffnerGPS,,,"Nashville, TN",en,negative
770,190,1313920369468665856,2020-10-07 19:13:22,@ehJoeYoutube @SamsungMobile amazing what cell phone cameras can do these days. i have the S10.,LaughingLion123,,,"Las Vegas, NV",en,positive
773,188,1313922262358056966,2020-10-07 19:20:53,"Samsung's 4K triple laser projector looks amazing.
This ultra-short throw projector only needs to be a few inches away from the wall or screen.
https://t.co/2yO3zjJbt7",Pia_Fidelis,,,"LBC, California",en,positive
775,4242,1313925147070541824,2020-10-07 19:32:21,@LoverOfTechBA @SamsungUK @SamsungMobile @SamsungMobileUS Np I’m currently figuring out what’s the next phone I’ll get but not sure yet.,TechWithMeYT,,,"New Jersey, USA",en,neutral
777,5600,1313931494159790080,2020-10-07 19:57:34,"I've been using the Samsung #GalaxyZFold2 for about 2 weeks now. In a world of nearly identical phone slabs...this is a truly unique device. I &lt;3 technology that breaks the conventional mold and I'm glad companies are taking risks.

@SamsungUS #photography #galaxyfold #ilovetech https://t.co/RyLuxaAtVl",GameGuyNick,,,"Fort Worth, TX",en,positive
782,6138,1313936781411319813,2020-10-07 20:18:35,"@Robmillsmma @SamsungUK @SamsungMobile Just get an S20 ultra. Size of a tablet pretty much,  mint camera, great specs. Well worth it",HazzyP83,,,Durham,en,positive
785,2650,1313940561938743296,2020-10-07 20:33:36,have been a samsung mobile Customer for almost 8 years. I sent my damaged phone for a  repair and I am willing to spent money to get that fixed. I have note 10plus. They never checked my phone and sent it back to me reason! Can't pwr my phn.When I got it I turned it on.poor servc,tahjibstark,,,"New Jersey, USA",en,negative
787,416,1313941476955639809,2020-10-07 20:37:14,I want to know what type of service is samsung giving to their customer when you call yourself world-class service. You never touched my phone when I got phone I turn it on with 1 click. I am very upset and beyond disappointed who are these fake tech guys!!,tahjibstark,,,"New Jersey, USA",en,negative
795,3232,1313956032868233224,2020-10-07 21:35:05,@Samsung What is going on with your QC? I bought a new #samsungwatch and it only lasted 3 months even with it being babied. Then the repair center wants to charge me $220 to fix a $250 watch? Never had a bad experience with Samsung but now nobody wants to even lift a finger.,NickRhymesWiff,,,Michigan ,en,negative
796,3044,1313957014754779136,2020-10-07 21:38:59,"I am going to take the ENTIRE @SamsungMobile company, and in one glorious motion I WILL HEAVE ALL OF IT (buildings, intellectual properties, people, contracts, devices, EVERYTHING) INTO THE PACIFIC OCEAN.

How is it possible for this phone's camera to be so bad????",lagginator,,,"Illinois, USA",en,negative
797,1644,1313957050863554560,2020-10-07 21:39:07,"So, yeah, since the phone makes it near impossible to do the things its supposed to do I'm gonna lift Samsung up off the ground and throw it all into the ocean in one peace.",lagginator,,,"Illinois, USA",en,negative
800,4237,1313959266399801344,2020-10-07 21:47:55,"@gclark397 @royal1262 @letsgodigitalNL @CConceptCreator @UniverseIce You don't seem to understand that IF Samsung wanted to sell tens of millions of this phone, they would make it way cheaper by having lower weaker specs on it.

This isn't aimed at average consumers. Down the road they'll make cheaper versions for mass consumers.",PSYCHOV3N0M,,,"Queens, NY",en,neutral
801,3836,1313959454119845888,2020-10-07 21:48:40,"I like the Samsung watches, but I feel like Samsung needs to use the new Qualcomm Snapdragon Wear 4100+ and One UI 3.0 over WearOS for the next Galaxy Watch. It needs the app support and Google Assistant.",MaxWinebach,,,"Connecticut, USA",en,neutral
810,2645,1313978403217956864,2020-10-07 23:03:58,"@SamsungMobileUS Samsung Access program is the worst service I have dealt with in my life! I'm not king.  I returned the device and was delivered 9/14/2020.  emails from them said it takes 3 to 7 business day to inspect.  Well, it's been almost a month...escalation has not worked",nico4k,,,"Philadelphia, PA",en,negative
