,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,tag
499,1308096207441596421,2020-09-21 17:30:13,rent a brand new samsung  galaxy watch active smartwatch mm aluminum now for week and own it in months or buy out in the first  days and pay the same as the retail price  ,SublifyCom,,,"Raynham, MA",neutral
500,1308096572102782977,2020-09-21 17:31:40,brand new samsung galaxy watch  mm unopened or used  shipped ,HisandHersTesla,,,"Miami, FL",neutral
501,1308103374588518403,2020-09-21 17:58:42, my first hands on with the samsung galaxy fold  g it has a very impressive piece of technical feat really a masterpiece to behold i hope i can get more time with one and do my own personal review  ,ImSpaCityChris,,,Springfield,positive
502,1308106952967294976,2020-09-21 18:12:55, thanks for your help but i think i have tweaked it as much as i can it is a samsung txe i can access the service menu but it does not have horizontal adjust only vertical i have also been inside and tweaked the focus and screen pots it has composite only but i am happy with it,skankcore,,,"Spokane, WA",positive
503,1308111150408630272,2020-09-21 18:29:36,hey samsung no  year old black man is sitting around playing fortnite on his phone at least try to make your commercials realistic,SANTACRUZJ0KER,,,"Santa Cruz, CA",negative
504,1308111807593295873,2020-09-21 18:32:13,samsung galaxy m review a satisfying smartphone  ,KenaiAndrews,,,Toronto,positive
505,1308116473718738944,2020-09-21 18:50:45, samsung galaxy tab is good for the price around  perfect to run apps watch netflix,sgaud69,,,"Saint-Hyacinthe, Québec",positive
506,1308118018908663809,2020-09-21 18:56:54,someone leaked a promotional samsung s fan edition video and this image of the nyc skyline has me super excited   if this phone is truly about the fans and for the fans this could be a huge success i am still working my butt off to save up for the galaxy note  ultra  ,_alteredtech,,,"Jersey City, NJ",positive
507,1308119104474279940,2020-09-21 19:01:12, i reached out to Google because i am using the Google wife at home ad reached out to Samsung Google has been the only one assisting me Samsung just had me do the basic erase wife settings did not fix the issue factory reset the phone did not fix the issue,Krazihanz,,,United States,negative
508,1308124156094042113,2020-09-21 19:21:17, just got my hands on the fold  gotta say it feels like a th gen product than a nd gen awesome job samsung my girl will kill me if i buy this  but it is hella cool that with galaxy watch  all black going to get me killed but i so want it,504WhoDatGuy,,,"New Orleans,La",positive
509,1308139462057234433,2020-09-21 20:22:06, yep  i think it depends what phone you have tho  i have a samsung galaxy j  model for example so i have had that feature for ages,softiewoong,,,wonderland,neutral
510,1308155303117164545,2020-09-21 21:25:03, i do most of my shooting on a topoftheline Samsung galaxy The main reason it is so weather resistant So if you have a decent phone you can capture great footage if you point it the right way at the right times,iCyclone,,,"Bay St. Louis, Mississippi",positive
511,1308163573139603456,2020-09-21 21:57:54, i have been have many issues w the battery on my galaxy watch active Per a search on the Samsung community website many others are having problems after a software update in august Any plans to address this  hours battery life is not acceptable,alexsizemore24,,,"Birmingham, AL",negative
512,1308171121091641344,2020-09-21 22:27:54, i am loving the tv you sent me today who needs to see the middle of the screen ,NathanBodnar,,,"Madison, WI ",positive
513,1308183373760868363,2020-09-21 23:16:35, And  congrats for having the worst customer service i have ever dealt with in my yearold life i am now into my th hour of chats phone call wait time and canceled repair appointments for a Samsung dishwasher purchased less than one year ago,SusanDickenson,,,North Carolina,negative
514,1308185012395814912,2020-09-21 23:23:06, Why do the apps on your “smart TVs have so many problems but they work flawlessly on all the other brands in my home Probably a good reason not to buy a Samsung phone,TARFU131,,,"St Petersburg, FL",negative
515,1308185932156358659,2020-09-21 23:26:45,samsung galaxy m review a satisfying smartphone  ,iCityWork,,,"Fresno, CA",positive
516,1308190377602678784,2020-09-21 23:44:25,samsung dex is officially my favourite mobile phone feature ever,Dami_configg,,,Mars,positive
517,1308191274298748928,2020-09-21 23:47:59,icymi  is developing a transparent smart phone by smart phone,ddskier,,,"Seattle, WA",neutral
518,1308204561459486721,2020-09-22 00:40:47,my favorite part about my new phone is taking live focus pics and i love it because i take pretty pictures on it so imma say samsung really did a number on the love focus camera my phone is awesome and i cannot stop taking selfies,TraceyyReese100,,,"Detroit, MI",positive
519,1308225001900969984,2020-09-22 02:02:00,just threw out the protective case for my old samsung galaxy   that would be the one i dropped and broke the screen  which had the protective screen on at the time so that oh and the  now has a screen that curves out seems the battery has decided to swell by half or so,Grizzlysgrowls,,,"Duluth,MN",negative
520,1308244147275468801,2020-09-22 03:18:05, i cannot watch anything on the samsung tv app i logged in and out through my service provider but i keep getting this error please fix this ,mattCH_,,,Montreal,negative
521,1308260889548722176,2020-09-22 04:24:37,question is it worth getting the new moga controller that samsung has or should i use a xbox one s controller that has bluetooth for mobile gaming,TechLuvnMomma,,,United States,neutral
522,1308261599728275456,2020-09-22 04:27:26, i want replacement of my samsung s plus i got burn issues on my screen what kind of amoled display are you giving,GazieYaseen1,,,kashmir,negative
523,1308264239241605120,2020-09-22 04:37:55, i hate my spy of a samsung phone no way i would put your corrupt products in my ears,GotFreedom42420,,,USA,negative
524,1308270613249667072,2020-09-22 05:03:15, dude samsung s plus i love this phone  the picture quality is  ,theetholl,,,"Sacramento, CA",positive
525,1307255174499454977,2020-09-19 09:48:15, Sorry this is why i change from Samsung to Hawaii after using a fold for  year i had issues with dead pixels and a line down my screen it is not my fault and never drop it it has your bloody updates,kickass1456,,,"Springvale, ME",negative
526,1307293282934939649,2020-09-19 12:19:41, Oh  it has very heavy for a phone ,d3sc3n7,,,"Kansas City, MO",negative
527,1307298787224956935,2020-09-19 12:41:33, i love the phone but not fond of the neq colors  will the note ultra come in blue ,ChrisGCampbell,,,USA,positive
528,1307304720046882816,2020-09-19 13:05:08, Yes  it is an amazing phone  You got the mystic black   Nice ,MariKrajczar,,,Pennsylvania,positive
529,1307307206677794816,2020-09-19 13:15:01,for all it offers  this samsung  smartphone is worth its price   lifestyle   ,metroareadev,,,"Maryland, USA",positive
530,1307313557151846403,2020-09-19 13:40:15, Yup  This phone is pretty amazing,mkostial05,,,"St Louis, MO",positive
531,1307315648704454656,2020-09-19 13:48:34, it is such an amazing device ,MariKrajczar,,,Pennsylvania,positive
532,1307317152915972096,2020-09-19 13:54:32, yeah kind of sucks  my samsung tv doesn t even have the app so i have to watch on my phone,Halored27,,,Anaheim,negative
533,1307319912906526720,2020-09-19 14:05:30, They may buy their parts from Samsung but they sure as fuck know how to use them better than Samsung doesand that coming from someone who has had both  aAndroidcamera quality is complete dick and balls  that just a fact ,beaver_emma,,,"Plainfield, CT",negative
534,1307328374113808384,2020-09-19 14:39:08,  as a long time loyal samsung phone owner i feel slited when i purchase the new s note ultra  at first when i logged in you were offering a pad with my purchase i did not buy at that time  now i only get the phone with no perks  not cool,shines44,,,BK NY,negative
535,1307339335809871874,2020-09-19 15:22:41, Samsung iterated on the note  design but had to raise the camera bump to fit the periscope camera in this case,likemiketooo,,,"Virginia, USA",neutral
536,1307343356616470528,2020-09-19 15:38:40,so i ordered cases for my fold  back on the th     was supposed to have them yesterday but according to verizon  samsung did not ship enough cases so now i have to wait til the rd  ok then if something happens between now and then i fully expect one of you to replace my device ,Vyyyper,,,Chicago,negative
537,1307344423123128321,2020-09-19 15:42:54, Bro you said  ask Samsung about my note edge   i replied who of are you that Samsung know about your particular device ,Rskyline,,,"Lewisville, TX",neutral
538,1307345213476798466,2020-09-19 15:46:02, Lol it is because that a crazy stupid made phone no one on Samsung is going to fix  That screen alone costs that or at that time at least  So that was pretty cheap TBA  They will not fix your stuff they just replace it ,Rskyline,,,"Lewisville, TX",negative
539,1307347403150819329,2020-09-19 15:54:44, The ad does not say that they are the only one with g phone  So why false advertisement ,EliasSy7,,,"La Verne, CA, USA",negative
540,1307347681702969345,2020-09-19 15:55:51, They call it repair  what happens inside is something else  At least here in the us  Samsung will not try to repair anything in the phone  they will just replace the affected part  if it was the motherboard that had corrosion that is why they offer the replacement for   Makes sense ,Rskyline,,,"Lewisville, TX",negative
541,1307347765618520069,2020-09-19 15:56:11, if you were able to access the hotspot feature on your unlocked samsung device  the feature was not approved by cricket which violated our terms and conditions  at this time  we do not approve or allow hotspot access to unlocked byod devices ,Cricketnation,,,"Atlanta, Georgia",neutral
542,1307347854340562950,2020-09-19 15:56:32,i don t see what the point of having one  cellphones do the same thing  my kids have samsung tablets but they re on their phone much more than the tablets    i was big on tablets when they first came out  i rarely use the one i have now  ,ejayjones49,,,"Fort Lauderdale, FL",neutral
543,1307348922852020226,2020-09-19 16:00:47,thinking of buying samsung galaxy s s  plus for total wireless  verizon towers  gb   refurbished  read our lates ,iConvertwireles,,,"Nashville, TN",neutral
544,1307348977856192512,2020-09-19 16:01:00, if you are someone who works with office  and PD files like i do on a daily basis  that z fold  is definitely the device for you  You cannot beat that big screen for mufti tasking ,mkostial05,,,"St Louis, MO",positive
545,1307350612267294720,2020-09-19 16:07:30, you robbed me with your active   had it in the water for  mins using all recommendations  and now you want    to repair it   that could not even work as advertised  fix it under warranty  i did not spend   just to be given the middle finger by you  fix my watch ,phillipneibaur,,,"Orem, Utah",negative
546,1307363987978440705,2020-09-19 17:00:39, i am stuck between a ps and a samsung galaxy s  my current phone is on its last leg  ,GrimmSage91,,,East Coast USA,neutral
547,1307367290552418305,2020-09-19 17:13:46, You should do it  i will take a Samsung shirt as well if it is no trouble low  Really though it has a nice device especially if you maximize the ability of it ,SSGphoneguru,,,United States,positive
548,1307367905634529280,2020-09-19 17:16:13,  my samSamsungphone screen broke a day before the screen guard and extra pouch got delivered ,theprincelyx,,,Home,negative
549,1307372486393290752,2020-09-19 17:34:25, So long as you let install what they want whenever they want onto your device  They can  and do  take control when you are using your phone to install whatever software camp  changes they like   Hates freedom and does not believe you own your phone ,tcallen07,,,Ohio,negative
550,1307379026458279936,2020-09-19 18:00:24, simply removes services  my s  works great  samsung wants me to buy a new phone  they disable bixby services like turning do not disturb off because your device no can no longer use the newest patched software ,matwood17,,,"Augusta, GA USA",negative
551,1307386719302545408,2020-09-19 18:30:58, Just got my fold  and within  hours it has cracked from a  foot drop    how can you sell a   phone with no cases available to purchase  Poor excuse for a company  i can and you tell me oh well us Ur insurance  Garbage    ,Jeffrepko,,,Cheshire CT,negative
552,1307388581724467200,2020-09-19 18:38:22, i am rocking mine like it is because it is the only phone now since i trade my note    g  Waiting on the Samsung armed case i ordered from mobile fun  i just ordered the siege though armor from amazon but it will not ship until the th ,Mag_D_L,,,"New Port Richey, FL",neutral
553,1307391982960955394,2020-09-19 18:51:53,This galaxy fold  is top tier   Best phone hands down  i have always had phones and used to make fun of android but nothing beats this  ,or3oow,,,LA/bakersfield ,positive
554,1307412522681733129,2020-09-19 20:13:30,god i hate guests that take away or try to limit what we can do with their phone when we are required by our partnerships to do to make sure the phone works    bruh i cannot give you your phone back repaired if i do not have your s pen so samsung can tell me it works properly,SnowytheGryph,,,"Wisconsin, USA",negative
555,1307412713845354496,2020-09-19 20:14:16,with up to two days worth of battery and a gorgeous amoled screen to boot  the samsung galaxy m sm mf dsn gb gb ram dual sim  factory unlocked    is arguably the perfect phone for content junkies on a budget   technology  ,shopinbrand,,,USA,positive
556,1307419615086227456,2020-09-19 20:41:41,how to setup samsung pay on your galaxy watch   ,MT_TechRunin247,,"Fort Worth, TX",,neutral
557,1307421730378584066,2020-09-19 20:50:05,i did a hard reset on my two devices   my samsung galaxy tablet and my zte phone from ,richardkarnjr,,,"Dedham, MA",neutral
558,1307422810957062144,2020-09-19 20:54:23, the problem is that the casting icon does not show up at all when using youtube music on my phone  interestingly enough  the cast icon shows up on my samsung tablet which is running android  so it may be a bug when ytm is used with android  ,le_avion,,,"Illinois, USA",neutral
559,1307426051899834368,2020-09-19 21:07:16, i use power director  i have a couple of tutorial videos out  Probably going to make one with this device since the app has been updated,Josh_Quinonez,,,"California, USA",neutral
560,1307432520749785088,2020-09-19 21:32:58,removing my ap g suite account from the phone did the trick  it no longer answers the hotword when i am talking to the smart display  some idiot at samsung has broken this on basically all their phones ,RDRv3,,,"Bay Area, CA",negative
561,1307443881240399874,2020-09-19 22:18:07, except if i posted it  it would be an actual samsung phone,MaxWinebach,,,"Connecticut, USA",neutral
562,1307445684946251780,2020-09-19 22:25:17,the samsung galaxy watch active is insanely good  while not as feature packed as series   arguably better than series   case in point  been using it all day  including three workouts  and it is sitting at   battery life ,danielsweb,,,"Miami, FL",positive
563,1307446542744334344,2020-09-19 22:28:41,if you care about  privacy  do this  settings  developer options  quick settings  developer tiles  sensors off  Turn it on in quick settings  This will disable camera  mic  gyro  and other sensors  So no one can spy on you  Works on a few  Samsung devices   privacy matters,Hamza__Tech,,,United States,neutral
564,1307449432036855809,2020-09-19 22:40:10, Samsung camera never disappoints,areesha_bee,,,"Blue Earth, MN",positive
565,1307450498774175746,2020-09-19 22:44:24,here my final review  already posted a first look a few weeks back  of the samsung galaxy tab s  premium android tablet with oled display  s pen and optional keyboard case   ,lisagade,,,"Dallas, Texas",neutral
566,1307455915260432385,2020-09-19 23:05:56, the camera of note  ultra is bad ,PatelAryanG,,,USA,negative
567,1307456283721654272,2020-09-19 23:07:24, You sold me a watch that does not work in water  even with clear advertising that it does  i am prepared to complain to and keep fighting for a warranty fix or replacement  Please help me out here ,phillipneibaur,,,"Orem, Utah",negative
568,1307459394817458177,2020-09-19 23:19:45,my grandpa has a phone i can pick up next week to upgrade to a samsung galaxt s    poggers,meicoomonvm,,,"schenectady, ny",neutral
569,1307475244970586118,2020-09-20 00:22:44,hey   what gives with the  too cold to charge your phone  crap    phone is dead  cannot get her to charge  had to move to my old device   the hell  ,DataArchDad,,,"Michigan, USA",negative
570,1307480187404255233,2020-09-20 00:42:23, it has   remaining  when i tried to plug the phone in earlier i had the same problem  it then started working  at   i tried again  got this issue  phone then rapidly declined to   in a matter of seconds ,DataArchDad,,,"Michigan, USA",negative
571,1307480982161895431,2020-09-20 00:45:32, also  i did turn the phone all they way off and tried to charge  hardwired and on the pad  has a temperature icon on the panel,DataArchDad,,,"Michigan, USA",neutral
572,1307481756153438208,2020-09-20 00:48:37,So i did a thing     thank you for great getting me this killer tab s over the phone    we will Union this bad boy tomorrow live on air    g  team android ,L8sleeperGaming,,,"Washington, USA",positive
573,1307482135310159873,2020-09-20 00:50:07, i have been debating doing the same since i have had a samsung galaxy device since   i will stay tuned in to see how this goes for you,conspiracylife,,"Oakland, CA","Oakland, CA",neutral
574,1307488758670012421,2020-09-20 01:16:26,have been playing with the new z fold phone this weekend    it is really wicked awesome  and foldable     samsung  galaxy  zfold ,afalk,,,"Marblehead, MA",positive
575,1307489982400135169,2020-09-20 01:21:18, Yeah it happens  but nice man   Yeah i used to have a Samsung myself a while back  That phone your buddy has looks like a damn weapon Hahn it has pretty sweet looking ,TheCrypticWolf1,,,United States,positive
576,1307503580207878154,2020-09-20 02:15:20,can my phone gps work pls  why d samsung have to break it,elysio2,,,"Longueuil, Québec",negative
577,1307514239746277376,2020-09-20 02:57:41, Lol  My phone  Samsung  records in a square  does not matter which way i turn it ,Ratat0sk,,,"Ohio, USA",neutral
578,1307519373653860352,2020-09-20 03:18:05, they sold out so i get it on tuesday but i tried it out for a long time at the samsung experience store and i have to say it is the most impressive phone i have ever held  including the crazy concept ones at ces i played with   solid  is the best word i can think of ,DaPoetsTerrence,,,Los Angeles,positive
579,1307528764000292864,2020-09-20 03:55:24, The best selling phone of  was    i think   is a tad high for a device that wants to  game over  the entire industry ,4evrNemptyBliss,,,United States,positive
580,1307536296399831040,2020-09-20 04:25:20, that so  cubic foot samsung smart fridge with a built in   tv screen of me,CamFrent,,"Vernon Hills, IL","Vernon Hills, IL",neutral
581,1307538265264726017,2020-09-20 04:33:09, waitttt hun is that a samsung how  how did you do the pics on the apps  this is what my screen looks like but i do not know how to change the apps ,holyauhoe,,,wherever the wind takes me,neutral
582,1307546682339373056,2020-09-20 05:06:36,so happy i own a samsung phone ,ItsJustMatthewR,,,"Los Angeles, CA",positive
583,1307558046344847374,2020-09-20 05:51:46,well it looks like several weeks later and numerous hours on the phone with  att and  samsung still no answer on why no one can help me with the brand new phone i paid   for  thanks for nothing  two billion dollar companies stealing from the working man  att  thief  chi,natalie68791318,,,"Chicago, IL",negative
584,1307561450760699904,2020-09-20 06:05:17,kotaku  the samsung galaxy note  ultra is my new favorite gaming phone    via ,NathanJDilla,,,"Texas, USA",positive
585,1307564139355701248,2020-09-20 06:15:58,Thank you for returning my phone with cracks  it gives it character   phonestillnotwork,TheMobilityMom,,,"Lake Butler, FL",negative
586,1307575762816385027,2020-09-20 07:02:10,samsung  watt charging is not the end of the story on the note   i think it only works from     boo  i never let me phone get that low anyways  so  watt slow charging sucks coming from  watt vooc on the op pro that went from    at full power ,YFS36517624,,,"Los Angeles, California",negative
587,1307578979956727809,2020-09-20 07:14:57,there has a watch face i recently downloaded   the trial period has ended but my samsung pay is not working  ,iphieajike,,,Where He Leads Me,negative
588,1307588163464916995,2020-09-20 07:51:26, My brand new galaxy s  left me stranded today in a city i was visiting because of a gas issue i now know has been known about for a while  i was fully lost and the gas on my phone would not connect      Google maps was useless  Did i waste   ,StevenJKatz,,,"Rockville, MD",negative
589,1307623660740587520,2020-09-20 10:12:29, i do not expect the z fold to drop that low in price only go up  Samsung is marketing it as a luxury device  they seem to want it to hold value  Besides ramp d will not be cheap for that  so expect at least     for the next fold,SSGphoneguru,,,United States,neutral
590,1307644207398629377,2020-09-20 11:34:08, ilove Samsung mobile to can you give me old device from yours send me if you can  ahmedalrshefsead com ,Ahmed07770478,,,Sudan,positive
591,1307650709316345858,2020-09-20 11:59:58, Ok yours is same  Seems pretty bad for a £ phone ,wildlime,,,The Moon,negative
592,1307651305167618049,2020-09-20 12:02:20, Lmao Samsung quality is not bad  its actually real good  but  The thing is  the back camera takes forever to focus  why the front has this stupid beauty filter  it is real bad  beys you can take series with snap chat or in,memizxx_,,,Sudan,negative
593,1307658015064064001,2020-09-20 12:29:00, you should sew what samsung swipe does to text messages   google voice to text is also fun to watch   proofreading is not easy  especially your own writing  text lish and twitterese are their own dialects ,JohnECapobianco,,,Long Island,neutral
594,1307665799985889281,2020-09-20 12:59:56, Yours is perfect except gap at camera ,wildlime,,,The Moon,positive
595,1307669635538522122,2020-09-20 13:15:11, samsung store in the uk refused to place a screen protector  even if i buy it from there  i do not think they had a machine,Aaliyah63230851,,,Ireland,negative
596,1307670171444707331,2020-09-20 13:17:18, i am tired of owning a led r and the hw r sound bar and having a sound delay when i watch Blu ray off of my box   Please release the Earl update for qr  ,The_Dude_Dallas,,,Texas,negative
597,1307670766339661825,2020-09-20 13:19:40,up early looking for what phone i am going to get next  i have been with the samsung note for almost  years  ,justpaulplease,,,"Tampa, FL",neutral
598,1307690645272711169,2020-09-20 14:38:40, Also FYi people can recognize a brand from the logo on the back low  For example most android phones nowadays look exactly like the Samsung galaxy s  the only difference is the back BC of the logo camp  camera setup,Flash_snaps,,,"San Jose, CA",neutral
599,1307691061666603010,2020-09-20 14:40:19, samsung galaxy s ultra is the route to go  different cameras on back can shoot in k video and mp pictures and front facing mp camera ad well  been very pleased with my ultra ,Jeffpaff17,,,"South Lyon, MI",positive
600,1307694517051699203,2020-09-20 14:54:03, i had no idea this wasn t new  i only ever had a Samsung tablet low and i never did anything past watch movies on it,cinnamonmontana,,,"Pennsylvania, USA",neutral
601,1307704693439815683,2020-09-20 15:34:29, right  the only reason i m still here is because everything i have works together  but    that how they get you locked in  we tried to make the switch back when samsung had the exploding phone lol,MrsP123,,,USA,negative
602,1307706763882491905,2020-09-20 15:42:43, no rush i ve needed one for a while i have a samsung note book i think that what they are called no keyboard no drive it basically a over sized phone i got it free though a old sprint account and it barely works,joe91009670,,,"Westland, MI",negative
603,1307713487519580161,2020-09-20 16:09:26, i want a Samsung phone but i just can t ,MsGetChose,,,"Tampa, FL",neutral
604,1307718856752984072,2020-09-20 16:30:46,Everyday that goes by i am more convinced that my galaxy s  with is garbage  Shows service when i have none  Has service but shows none  Almost daily restarts to get my phone to function  what is the deal  ,xBOB_Ox,,,"San Marcos, TX",negative
605,1307719453480607746,2020-09-20 16:33:08, samsung device are top of the line  we want you to enjoy and experience the device to its fullest potential  let us look into this service issue  please send us a dm to get started   sharid,sprintcare,,,"Overland Park, KS",positive
606,1307720314323787776,2020-09-20 16:36:33,Dawg   i have a Samsung galaxy s edge from  and my current phone of nearly  years now  My so note   Like longevity  Lol ,Harlem19therare,,,Central California,positive
607,1307720328165163008,2020-09-20 16:36:37, if you change the ratio to full screen you can then zoom x    i found it on accident    no flash  those were the only two settings i changed    ,meier_ronda72,,,"Theodore, AL",neutral
608,1307724308538519552,2020-09-20 16:52:26, in my experience the samsung watch is more accurate ,tech702mike,,,"Las Vegas, NV",positive
609,1307734959046656000,2020-09-20 17:34:45,fun fact  my eye color matches my samsung phone label  a ,EthanPalombo,,,"East Providence, RI",neutral
610,1307737626552578048,2020-09-20 17:45:21, i was wondering why all of a sudden  my phone lost the option to mute the camera shutter sound  apparently  in some parts of the world it is not allowed to have it turned off anymore   for privacy reasons  i guess   ,thekatcloset,,,"Vancouver, British Columbia",neutral
611,1307740970373517313,2020-09-20 17:58:38,samsung galaxy is an android phone and we have had this the whole time  it is called customizable themes ,kalahp,,"Atlanta, GA","Atlanta, GA",neutral
612,1307748546335055872,2020-09-20 18:28:44, i own a samsung  noteplus  but the same actions will work on any phone ,KlatuBaradaNiko,,,"Olympia, WA USA",neutral
613,1307748829882658819,2020-09-20 18:29:52, i actually use the ti zen apps on our Samsung TV instead of a device like a PlayStation or a Roku etc     and yeah who would use a big power hog like a ps to watch YouTube all day low,compccs1,,,United States,neutral
614,1307756646333067264,2020-09-20 19:00:56,the newest version of samsung folding phone is not a sequel  it is a reboot  see how samsung shifted gears in our galaxy z fold  video teardown   ,iFixit,,,"San Luis Obispo, CA",neutral
615,1307758457131536385,2020-09-20 19:08:07, So it had a ton of battery issues and would always die after an hour or so  almost every single time i got a phone call it would ring and vibrate nonstop even when the person would hang up or i would try to answer     that happened with  phones ink why ,folkloreang,,,"New Hampshire, USA",negative
616,1307767328180973571,2020-09-20 19:43:22, i just got a galaxy s g  smg u  and i am i working my way through manual  i saw that the camera can read text aloud  but have not yet found out how to do it   How do i do this ,cubeslave,,,"College Park, GA",neutral
617,1307771291395600384,2020-09-20 19:59:07, great phone  battery life sucks  and fuck this curved screen  why is samsung so hell bent to keep giving  upgrades  that remove features  big phone  big display  small battery  not headphone jack  no ir blaster  no audio dac   hz at reduced resolution ,MrBullRun1,,,United States,negative
618,1307781418634948608,2020-09-20 20:39:22, samsung note  is my phone  amp  no storange left,KimieChu00,,,Sweden,neutral
619,1307782988546142210,2020-09-20 20:45:36, is there a class i can watch on YouTube that shows how to get best angles and lighting ,Justin_N0M4D,,,"Missouri, USA",neutral
620,1307796756814422016,2020-09-20 21:40:19,Rear camera self with  galaxyfold pretty sure this is now the best self camera out now   self  babyselfie  galaxyzfold ,Youtubetechguy,,,"Los Angeles, CA",positive
621,1307803868017946624,2020-09-20 22:08:34, Yea apparently Samsung uses softback Emory database according to emojipedia because this is what i saw on my phone ,DarkestArgentum,,,Earth,neutral
622,1307807361239781377,2020-09-20 22:22:27, Samsung is not the only android phone  Android is the OS  Samsung makes phones with android OS  just like etc  Google  Leno  and many other companies ,ZaliasFGC,,,"Kent, Ohio",neutral
623,1307807729386426380,2020-09-20 22:23:55,if you have a  samsung phone  do not forget to turn on the built in blue light filter in the settings to protect your eyes  settings gt display gt blue light filter ,galaxyworldwide,,,"Baltimore, MD",neutral
624,1307810416526008322,2020-09-20 22:34:35,for all it offers  this samsung  smartphone is worth its price   lifestyle   ,BrandonCartC21,,,Washington D.C.,positive
625,1307825465172819969,2020-09-20 23:34:23, Nice  i recently got a xp pen  pro for my computer  Using a Samsung s lite and iPad mini for more mobile options    Takes some adjustment  just remember  undo is your friend ,DRCsyntax,,,"Texas, USA",neutral
626,1307832936071180289,2020-09-21 00:04:04, this pops up for no reason and stays on the screen for up to  minutes   how do i make it stop  ,denisegoducks,,,"Oregon, USA",negative
627,1307838933582086144,2020-09-21 00:27:54, love that phone,jen4988,,,"Hutchinson,ks",positive
628,1307847019071930368,2020-09-21 01:00:02,samsung dominates the android phone market in the us ,TidySurveys,,,Chicago,positive
629,1307850874316677120,2020-09-21 01:15:21,i m actually happy about this  i never really used voice assistant screen reader on samsung  are used commentary  ,ke7zum,,,las Vegas Nevada,positive
630,1307860757141282818,2020-09-21 01:54:38,and now i am back in the nightmare where i am trying to pull a bluetooth log  this is a samsung device  and they moved it to a different location  because they hate you,Foone,,,"Milpitas, CA",negative
631,1307873965952528384,2020-09-21 02:47:07,my camera fails me when i needed the most the camera on my s samsung s plus i am stalked so bad i cannot even talk it does not right it down right anyway the evil is so bad so bad and illegal on this private life the camera blocks the light the light function just blocked,twitemarti,,,United States ,negative
632,1307877319302758400,2020-09-21 03:00:26,when using the whatsapp pop up option on a samsung galaxy phone  the minimize  maximize  and close buttons not showing up in light mode  is this a samsung issue or whatsapp issue   ,dominicjgt,,,somewhere by the sea,negative
633,1307881544296480768,2020-09-21 03:17:14, Can you do me a favor open instagram and go in to the task launcher do you have the option there of making instagram full screen,Tarek53180,,,redwood city,neutral
634,1307883116879654913,2020-09-21 03:23:29,i think i m going to tell my boss to switch my work phone to one of the newer samsung phones ,chee_beautiful,,,"Salisbury, MD",neutral
635,1307896968669278208,2020-09-21 04:18:31, i am boutta throw my phone across the room  this the th time my phone has been buggy and has not given me notifications     i am on my second phone too,_ryanburns_,,,"New Hampshire, USA",negative
636,1307904818099286017,2020-09-21 04:49:42, the ecosystem really seals the deal from what i have heard from friends  i have a samsung phone and use google for most things  but am considering switching ,CodingMark,,,"Bay Area, CA, USA",negative
637,1307924504694358016,2020-09-21 06:07:56, its ironic swerve is talking about a phone then right below is the Samsung note   ,deathbat9116,,,"Monroe, NC",neutral
638,1307926564198211584,2020-09-21 06:16:07,i am fortunate enough to have the opportunity to own the samsung galaxy note  and i am actually impressed this phone is a legitimate a  day phone with  hours of screen time per day  and still ending the day with    and i will still go for a few more hours  impressive ,Whoa_JG,,,"Tucson, AZ, USA",positive
639,1307926836173709313,2020-09-21 06:17:12, congrats on the ugliest phone ever made lol   ,Christopher_Bry,,,Spokane Washington USA,negative
640,1307934830454362113,2020-09-21 06:48:58,samsung kx launches the ‘lunch and listen  series to mark the release of the samsung galaxy note device  ,SustainHealth,,,UK and USA,neutral
641,1307940625442979840,2020-09-21 07:12:00, So this is where my Samsung s  ultra g gets the screen messages from every time i open my phone  Shows the exact slides only with messages  its on my other phone  i can screenshot and show you how ya ll team up ,TamikaFayeMoore,,"Long Beach, CA","Long Beach, CA",neutral
642,1307948930664198144,2020-09-21 07:45:00, Yes i do not have any problems with the phone it works perfect and the battery its good,jkbunnye,,,Romania,positive
643,1307970754944937986,2020-09-21 09:11:43, how about sending replacement parts to your carriers so your customers do not have to go  weeks without a phone to get fixed  ,vampyratexd,,,"Ashburn, VA",negative
644,1307977023323811841,2020-09-21 09:36:38, i would just add one thing to what you all said  Wtf you should use k which is shot only by pro price k dollars or more cameras well  On a smart phone you get  cropping  lack of stabilization  the is cannot process the frames fast enough and creates artifacts ,Archer_Legend,,,N.D.,negative
645,1307977529316315136,2020-09-21 09:38:38, But higher numbers are better for chickens  Cannot wait to see a k smart phone camera for idiots,Archer_Legend,,,N.D.,negative
646,1307982639626817537,2020-09-21 09:58:57, my phone and tv are samsung and my new ssd soon d ,Kareshi777,,,"Long Beach, CA",neutral
647,1308010606671298560,2020-09-21 11:50:04, it is namjoon from bts  i also agree his phone is super cool i think bts partnered with samsung so idk if that is a samsung  ,flowerz4tae,,,he/they,positive
648,1308015747600318464,2020-09-21 12:10:30, Oh i am not sure  But if your phone is android and like a Samsung with compatible storage space it can work  Some android mobile will not be compatible if the storage space is not enough ,sapongnoona,,,"Oregon, USA",neutral
649,1308019409601126401,2020-09-21 12:25:03, i am downloading it on my phone  i have a Samsung,GRLWITHLUV7,,,United States,neutral
