,Unnamed: 0,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,Tweet Language,tag
328,1539,1305709182977544192,2020-09-15 03:25:02,"@cabinetdoorgirl Ohhhh.

I have Verizon.  I'm on #2 of new phones from Samsung. 
Each phone has terrible voice capabilities.  If I call someone I sound muffled.  I live in the boonies.  That may have something to do with it but bluetooth in my truck works well.  

I miss dial phones.  ❤️💟💙",V22_USMC,,,"Texas, USA",en,negative
330,3198,1305716337176719361,2020-09-15 03:53:28,no i will never forgive samsung for this selfie that was taken on a camera similar to that of a nintendo ds lite https://t.co/3SkMHfALBL,midgemaisels,,,"New York, NY",en,negative
333,2156,1305718333002588161,2020-09-15 04:01:24,"@MKBHD I hope manufacturers will make these kinda phones again. Just like the old days but with a way better OS. Really happy with that fold phones from Samsung, but the price is very high. Why? Because no one else is making a phone like that now.",bimperks,,,Valhalla,en,positive
335,5309,1305720362341195776,2020-09-15 04:09:28,"@Dr_Tran10 I put my Samsung Note 5 in an OtterBox. I probably drop it at least once a month. The phone is too slim and slippery without it.
No problems! https://t.co/EdxjKpaM2m",All_Day_SCIfi,,,"Midwest, USA",en,negative
354,1353,1305791779703144449,2020-09-15 08:53:15,"@alex_meehan @jesskellynt @adrianweckler The samsung watches are great, I use a tic watch, solid features, looks smart and not expensive.

The garmin watchs are the king of sports tracking.",adrianshanahan,,,Ireland,en,positive
356,5261,1305797302028840960,2020-09-15 09:15:12,"@Mobvoi_Official That disappointing,  I need something my Samsung active 2 has gone in for repair and I'm dying to buy a new watch",iiamdarren,,,Essex,en,negative
358,2516,1305800325996204033,2020-09-15 09:27:12,@iamnobodyex Lol Samsung screens Dey usually cost pass the actual  Samsung phone itself lol,Highman_kingie,,,Nirvana,en,negative
360,1535,1305813653975949312,2020-09-15 10:20:10,@Samsung this is the second week in a row my Watch has burned me!!! #Samsung,lbeeler502,,,"Louisville, KY",en,negative
368,3189,1305835907564658690,2020-09-15 11:48:36,"Now, in the applications manager, there's a section where you can see all the samsung apps pre-installed on your device. Instead of having to look for them, which is nice. https://t.co/eH665K0nvQ",MintyScripter,,,"Jersey City, NJ",en,positive
369,1533,1305840561107025920,2020-09-15 12:07:05,"I shared a few months ago image sensor from Samsung which will be attacking human eye resolution. I didn't expect there to be anything bigger to overcome this year. Check the giant camera. 

This the incredible BEAST which has at least 5x higher resolutio…https://t.co/25FzcegRbQ",jakubec,,,"Florence, KY",en,positive
375,1352,1305853513675747328,2020-09-15 12:58:33,"@SamsungIreland_ Stop promoting this watch when I have been asking for weeks about whe n ecg will be available and u still won't answer, don't buy this watch until samsung gives honest and open answer its not worth it",Gogreen20202020,,,Ireland,en,negative
381,1530,1305864060815183873,2020-09-15 13:40:28,@stessieT @BTS_twt My old Samsung is on its last legs and now I'm feeling it's really time to get that new phone.,DonnaKennedy63,,,"Texas, USA",en,neutral
382,65,1305865797429010432,2020-09-15 13:47:22,@NlNJAX My momma got the new Samsung note20 Ultra 5G (I know it is a long name a big phone,Cristian1Fort,,,"Pennsylvania, USA",en,positive
387,1239,1305877803808837632,2020-09-15 14:35:05,@sloyoroll01973 I have the Samsung type that sits the phone up at an angle. Press of the button and I can see the time while I'm still in bed.,geoffcmason,,"St Paul, MN","St Paul, MN",en,positive
389,1088,1305885234517495809,2020-09-15 15:04:36,"@OLIKmaI @beatsbybooby Samsung is $300 more and unnecessarily
There’s no reason to have 120hz on such a small screen that isn’t used for watching live sports or gaming.
The eyes can’t perceive 8K and like 99% of content is still shot in 1080P
The RAM is overkill, meant for a desktop",ProdByJKnock,,,"North Lauderdale, FL",en,negative
393,284,1305892340200996864,2020-09-15 15:32:50,"So apparently, the phone I'm using now - the Samsung Galaxy Note 5 - is actually WORSE in many ways than the phone I ditched for this Note (I thought the Note was better, little did I know 3 years between phone releases high-end became lower-end in comparison); the Galaxy A6",MirrorHall_Clay,,,"Antioch, CA",en,negative
400,1238,1305899486808543240,2020-09-15 16:01:14,"@SamsungMobileUS Bought this phone but extremely dissappointed! Lower specs than my s20+. Lower ram, camera same, NO freaking microsd slot. Samsung please stop repeating yourself... You make billions over us but no significant novelty. Just play here and there and new galaxy or note!",mntomac,,,"Ohio, USA",en,negative
409,2763,1305905749864972288,2020-09-15 16:26:07,"@GeorgeBruno I get a new phone most of the time when a new Samsung comes out. Being in real estate, my phone is my primary electronic device and my treat to myself is to have the best and newest technology.",4salegreensboro,,,"Greensboro,  NC",en,positive
411,3184,1305911583894274048,2020-09-15 16:49:18,"@Rastech919 @SamsungUK I had a Samsung camera I loved. Samsung should stay out of the washing machine business. Yes, it seems the EE appliances are more expensive &amp; don't operate as well as the old ones.",rosalynbecker77,,,"Florida, U.S.A.",en,positive
415,281,1305917169482358785,2020-09-15 17:11:30,@Samsung dont ever go swimming with the Samsung Galaxy even in 3ft of water after 30 minutes have a worthless phone,Hector_E78,,,"Whittier, CA",en,negative
416,280,1305917548882325510,2020-09-15 17:13:01,"@Samsung Samsung will not honor their 1 year warranty will tell you ""water damage"" after swimming voided the warranty.  Why even have a swimming feature on the watch?",Hector_E78,,,"Whittier, CA",en,negative
421,3183,1305919516455702529,2020-09-15 17:20:50,@CarlottaMohamed Samsung Galaxy Watch Active for me. It shows me my calls and my texts and notifications and to accurately track my heart rate. That's all I need. Don't care for anything else.,abacjourn,,,"Queens, NY",en,positive
422,277,1305920052160462848,2020-09-15 17:22:57,@Samsung You have to stop advertising the Samsung Galaxy Active as a watch you can wear while swimming.  After 30 minutes in 3 feet of water the watch is now useless.  Trying to charge $155 for repairs is ridiculous.  ticket 4153934288,Hector_E78,,,"Whittier, CA",en,negative
423,276,1305920540419399680,2020-09-15 17:24:54,"#selfportrait inspired by @dantom , I decided to try taking photos on my samsung galaxy s7 and I will say...I can't believe I didn't know how sick this camera was !!! https://t.co/vEK19pEEPe",immodeling,,,"Los Angeles, CA",en,negative
424,4498,1305920863733272577,2020-09-15 17:26:11,@LinusTech Rest In Peace Samsung Galaxy Watch 3.,Officialne0tic,,,Sweden,en,neutral
425,1175,1305921302742683648,2020-09-15 17:27:56,"@Kevin_Raposo Heh.
My first cell phone was a basic sliding keyboard Samsung something or other even though smartphones were ""the thing"". I can't imagine ever buying a $600 phone for a kid, let alone a watch. The smart watch I bought myself was around $120. 😅",MZGSZM,,,"Minnesota, USA",en,neutral
428,5041,1305922735596470273,2020-09-15 17:33:37,@honestduane Finding out the accuracy of it will be key. Samsung added an O2 sensor to the S8 phone and they had to walk it back because it wasn't much better than a dowsing rod.,elijah_zupancic,,,"Seattle, WA, USA",en,negative
431,2141,1305928168814137345,2020-09-15 17:55:13,@QuanFlix_ Yea. Trash. For the amount of money it’s gonna cost. It’s a shame. Samsung ZFold 2 has a 120hz display. A damn folding phone has the higher refresh rate than apples device. Smh lol but we will see.,R0bSkii,,,"Bronx, NY",en,negative
432,5040,1305928542115360768,2020-09-15 17:56:42,"My phone is so old most emojis appear as boxed ""x's"" but I won't replace it because I love it for one simple reason: it can't be broken. My old ass Samsung is indestructible and I need an unbreakable phone because I'm clumsy as fuck (thank and fuck you, MS).",Essem_Jay,,,"Seattle, WA",en,positive
435,3179,1305931700787126273,2020-09-15 18:09:15,@MAVRCK_X I agree man I just wasted my day to watch that nonsense. I feel like purchasing a z fold from Samsung now.,JosephM36944698,,,"Brooklyn, NY",en,neutral
445,1086,1305943379784728577,2020-09-15 18:55:39,Picked up the #GalaxyZFold2 today and it's absolutely stunning! I'm in love already with this inner display.  Samsung killed it with this device for sure. #ZFold2,KingBran1020,,,"New Port Richey, FL",en,positive
446,2632,1305943636098666497,2020-09-15 18:56:40,@JcForyou23 @SpeakTruthToPo7 @Ryanlindsay638 @slickspidey @MKBHD Doesn't even say it's a Samsung phone. Also 1/billions... accidents happened and every brand has had problems with faulty batteries,jmsgrgry_,,,"Tennessee, USA",en,neutral
449,2761,1305944894775721985,2020-09-15 19:01:40,"@nick_e__ @ThatProgrammerr Works for me, and I'm on a Samsung phone.",CameronBH43,,,"Dunn, NC",en,neutral
453,3175,1305950172141285376,2020-09-15 19:22:39,"@Futterish I jumped ship a couple years back when I realized that paying $1k all the time for a phone is madness. I found a Samsung Galaxy S9+ I think about 8 months after it had launched, $600 or so brand new and it's a very good phone. OnePlus makes some great phones too.",Bright_Pixels,,,New York,en,positive
454,273,1305950906811256832,2020-09-15 19:25:34,"@TCL_USA
God damn it motherfucking hell. When i out my motherfucking phone on low power mode dont turn that bitch off to charge the god damn device and then leave it on once charging has seaced buring up my god damn battery be like @SamsungMobile and  speaking of samsung...",draaliyahlinden,,"Santa Monica, CA",Central Fourty Six Metaverse,en,negative
457,2133,1305955154378792960,2020-09-15 19:42:26,"@SamsungSupport I have, I’m on the phone Samsung right now. After spending 3 hours on the phone being bounced between Samsung and Home Depot, I still haven’t had any assistance. This is the worst customer service I’ve ever experienced.",Abby_Jayne9,,,"Boston, MA",en,negative
458,5038,1305957684764528640,2020-09-15 19:52:30,"@writhing_south Nothing beats an actual cell phone.

I have an old Samsung Gravity III that I use as a burner.  I put a fresh battery into it and I charge that thing twice a month.",Todd_Bonzales,,,"Seattle, WA",en,positive
462,4494,1305961245468766213,2020-09-15 20:06:39,"@PlayTrailmakers running through #xCloud on my Samsung s10. Pretty cool to exprience a game you have worked on, on such a service. Guess we need a mobile audio mix now 😅. #GameAudio https://t.co/WqgOnkMEKk",idosounddesign,,,Denmark,en,positive
463,4179,1305964020944588802,2020-09-15 20:17:40,"Camera-focused Samsung Galaxy F series incoming, user manual reveals details https://t.co/bneUSd85c5 via @gsmarena_com",drakur999,,,Commonwealth of Dominica,en,neutral
464,2132,1305964410004025346,2020-09-15 20:19:13,Throwback to when i first got my phone and would use the iris unlock feature just to have Samsung tell me to open my eyes every time.... https://t.co/89tlIaZCeC,plainjigsaw,,,BLM,en,neutral
465,2131,1305965404909518848,2020-09-15 20:23:10,My new Samsung phone is coming tomorrow!!! Agh! I thought next week.,NeraKnight,,,"Florida, USA",en,positive
468,272,1305969365729255424,2020-09-15 20:38:55,@kairyssdal Samsung galaxy Gear S3 watch (or newer model) rugged enough for mtb and good 2nd ref watch,LParkerIII,,,"South Pasadena, CA",en,positive
470,271,1305977453404327936,2020-09-15 21:11:03,"@_girlcop @FSchadenfreude @Detroitstrong01 @thesaltyranger Sometimes it works. My Samsung has a ""Samsung health"" app that uses my device's pulse reader to check my o2 as well. Hopefully you guys recover through this.",KrakenLr,,,"Santa Monica, Ca",en,positive
471,270,1305978967627714560,2020-09-15 21:17:04,"@Mintmobile Just part of my day.  Trying to shop for a new phone. Yeah, my life's like that after all I've been going through with you all, just as I asked for refund hubs texted to tell me his screen cracked and the charger port is smashed. He wants a Samsung s8 he's viewing on Amazon.",HTitusSweany,,,Southern California,en,positive
472,4959,1305979853234212871,2020-09-15 21:20:35,"@1healthyoptions Not looking to transform, but I'm doing #JumpIn4HeartHealth + a new Samsung Active Watch + https://t.co/T4jRoXu8IF .... ALL keeping me ""moving"" therefore sane during the Covid-Crazy. These are my #HealthyOptions",workshop_dance,,,"Kemptville, Ontario, Canada",en,neutral
473,146,1305981745620160512,2020-09-15 21:28:06,@mech986 @kevinandrew029 @tim_cook The galaxy s20 was poor selling because of covid 19 last year samsung had the most phones on top selling phones of the year samsung was 1 phone manufacturer but huaweu overtook them because chinas economy recovered faster,LuisAcosta936,,,"Phoenix, AZ",en,neutral
474,145,1305982012835000320,2020-09-15 21:29:10,@mech986 @kevinandrew029 @tim_cook Samsung is gonna take number one phone manufacturer my guess quarter one of 2021 also your threat is empty,LuisAcosta936,,,"Phoenix, AZ",en,positive
475,3935,1305983538982862848,2020-09-15 21:35:14,"@arsetechnica Samsung is doing great despite having exploding phones, an executive convicted of corruption and losing an IP lawsuit. They're kinda the only high-end 5G phone unless you go for the Asus ROG Phone 3, which I hear you can use to boil water.",znmeb,,,"Portland, OR",en,positive
476,5249,1305986004134764545,2020-09-15 21:45:02,"@itssamsungval Samsung accessories, because not all average people have our want a Samsung phone but all could benefit from a universal accessory",ultimatealdin,,,"Utah, USA",en,neutral
477,4419,1305986363167211520,2020-09-15 21:46:27,"Took a few pics of the sun and moon with my phone and I'm pleased with the results. Until I can afford a Samsung dslr camera I'll push the limits of my phone. #samsungnote20ultra, #Samsung, #nofilter https://t.co/D5dhyCzK6h",miggz1987,,,"Granby, MA",en,positive
478,3735,1305987980662800394,2020-09-15 21:52:53,@mspoweruser Everyone who has a compatible SAMSUNG device.,LTEstyles,,,"Manhattan, NY",en,neutral
479,61,1305988453272883200,2020-09-15 21:54:46,"Few things aggravate me more than being on the phone with customer service about a problem with your existing products and then they try to SELL YOU MORE PRODUCTS while you’re troubleshooting. Ma’am, I just want my WiFi to work. I do not want satellite TV or Samsung devices.",_youaremore_,,,"Jackson, MS",en,negative
482,269,1305993206719447042,2020-09-15 22:13:39,"#samsung  I am appalled that in order to use the notes I stored in MY Phone, I now have to let you access my files and pictures. FUCK YOU SAMSUNG! 😡",onlythetruth007,,,Ontario,en,negative
483,4416,1305994453816049664,2020-09-15 22:18:36,"thanks for nothing, @Samsung @SamsungUS @BestBuy @BestBuySupport .according 2U it’s perfectly acceptable for a #Chromebook hinge to break&amp;crack the screen&amp;then not cover “physical damage” under a yr warranty. bought 12/31. screw service plan, it should be replaced. 7th grader sol",imlostinboston,,,"boston, ma",en,negative
486,1084,1305997438629666819,2020-09-15 22:30:28,"Samsung Galaxy S8 OEM Front Camera, 1200 Units, A/B Condition, Tested for Key Functions, R2 Ready for Resale https://t.co/CQY3AaSLQ5",Floridaexport13,,,"Miami, FL",en,neutral
487,4955,1305998848523993088,2020-09-15 22:36:04,@BiChengSha Put it behind the screen like Samsung 👀,Uncle_Vim,,,"Ottawa, ON",en,positive
488,1896,1305999391862521861,2020-09-15 22:38:13,@APoshAriesDiva @BmoreBeloved @_Murphy5Law Nope. I used that and a secondary app. Still do with my samsung watch,syddee_boo,,,New Orleans,en,neutral
490,4712,1306003781155524608,2020-09-15 22:55:40,@SamsungMobileUS American Andrioids have 2 IMEIs. Why? So the government can have a back door. They didn't buy my phone! BASTARDS! @Samsung  Then they cut the square out. LAWSUIT!!! https://t.co/hM3JT94RBm,yolanda_riggins,,,"San Antonio, TX",en,negative
492,2126,1306005830387544079,2020-09-15 23:03:49,@HanCS75 *scrolls on my SAMSUNG S8 Plus while I watch YouTube on my Galaxy Tab S6*,ZEYTRIXX_,,,New York,en,positive
493,4711,1306007072010571776,2020-09-15 23:08:45,"@JessicaHuseman Personally my samsung galaxy watch works great for texts, emails, calls,plus counting my steps/ excercize stuff",MsAimeeV,,,"Schertz, TX",en,positive
495,5036,1306008230687117313,2020-09-15 23:13:21,@SamsungMobileUS #Galaxy5g  @SamsungMobileUS if you would so kindly find it in your ❤ &amp; send me one. So i can stay connected with my  daughter &amp;grandson who lives in Phoenix Arizona. My Samsung s10e has a badly cracked screen. I can't do video calls. I miss their faces,ErholmKelli,,,Bellingham Washington,en,negative
497,3487,1306012424265502721,2020-09-15 23:30:01,@clarkistheming But I could be happy with Samsung’s Watch 3 too if I stick with the Fold 2 since it does all of what I need and looks more like a Watch than a gadget.,ItsRyanBates,,,"Las Vegas, NV",en,positive
498,1690,1306014863207137280,2020-09-15 23:39:42,@paik_michael My next phone will most likely be a Samsung.,LifeMaverick6,,,United States,en,positive
499,3729,1306015440540295168,2020-09-15 23:42:00,"This is Samsung's latest foldable phone, the Galaxy Z Fold 2. https://t.co/DNUpwhwYTH",CheddarGadgets,,,"New York, NY",en,neutral
500,2758,1306016345918709760,2020-09-15 23:45:36,"@MetcalfeDavid I agree, I have a Samsung phone, no it's not the latest and greatest but it works well for me and I didn't have to take put a loan and sell a kidney to afford it! There's a reason they're rich, and we are definitely NOT !",CaryKerns,,,"Oak Island, NC",en,positive
504,1805,1306019702838362113,2020-09-15 23:58:56,@singkitkevin I'll change phone this Friday! Thinking of Samsung. Any model that you can suggest? Looking for work efficiency hehe,dihiansaaaaan,,,Somewhere in Brooklyn,en,positive
505,1512,1306020564088303616,2020-09-16 00:02:21,"@SamsungSupport So frustrated,  watch is under warranty,  cannot contact @SamsungCRBN via phone, online, web. Need to get watch repaired (8 months old). Samsung US couldn't even get through via phone.  Why cant Samsung fix my brand new Active 2??",wellinsm1,,,"Muskego, WI",en,negative
507,1688,1306024153179455488,2020-09-16 00:16:37,@flackoyee Samsung Galaxy Note20 Ultra as my work phone,wontfindruiz,,,Kansas City,en,neutral
508,2500,1306029048506843142,2020-09-16 00:36:04,kinda fucked that when i search the word galaxy on google the first thing they‘ll show me is a samsung phone &amp; smart watch,_paulTV,,,"Southfield, MI",en,neutral
509,4411,1306031933676236800,2020-09-16 00:47:32,"@mikey_esquire Samsung has a couple. The one I’ve been paying attention to is their Galaxy Watch Active 2, but I know they also have a Galaxy Watch 3",Khaleel,,,Jamaica,en,neutral
511,5035,1306032439773388802,2020-09-16 00:49:33,"Just got the #Note20Ultra. So Samsung wanted to make the phone super thin, but the camera (and only the camera) is super thick. So the phone is off-kilter when you set it down. Honestly, they should've just made it as thick as the camera required to avoid that awkwardness!",GarionOrb,,,"Renton, WA",en,negative
512,3726,1306032761619259393,2020-09-16 00:50:49,"@eolaoire Happy birthday, and is that a Samsung Gear G3 watch?",CarterBearDad1,,,"New Jersey, USA",en,neutral
513,3725,1306032793315692544,2020-09-16 00:50:57,"This was my credit card when I wanted to order the new Samsung phone today, my credit card rolled its eyes and slid back into my wallet 🤣🤣🤣🤣 https://t.co/VnOAjvAyPU",DLano973,,,New Jersey. USA,en,negative
515,1171,1306037370089865220,2020-09-16 01:09:08,Samsung tv app is lifesaver. I lose the remote every two minutes and just navigate the tv from my phone like wow... technology has blossomed in a few years.,moneymonz_,,,"Atlanta, GA",en,positive
523,3814,1306047184660508672,2020-09-16 01:48:08,"@kitchh_ I have thought about buying a Samsung Watch, but really don't feel like spending the money on something I can't see myself using.",TJMWestfield,,,"Westfield, IN",en,neutral
524,2630,1306050973459247104,2020-09-16 02:03:11,"@palmsolo I have it too...I like it as a smart watch,  but it's crap for anything fitness related.  The optical heart sensor is junk and has been on every Samsung watch.  Hopefully they'll be able to fix that eventually.",michaelherald,,,"Bella Vista, AR",en,negative
525,3721,1306051528332136448,2020-09-16 02:05:24,The end if day 2 with the Samsung Galaxy Watch 3 one a single charge and I still have 29%. Why can't android wear figure this out.,4_theloveoftech,,,"Florida, USA",en,positive
532,2905,1306058836378353666,2020-09-16 02:34:26,"@billboard @BTS_twt This is a good reason to get a new phone. My Samsung Galaxy S8 is slowly dying. I have had it for like at least 5 years.... can you come up with a good argument for me to use on my dad? Lol Hold that thought...Thank you BTS for being u. love, army beth g.💜💜",missha411,,,US,en,positive
533,2567,1306059132513013761,2020-09-16 02:35:37,A screen shot of the video.  The footage is very blurry- guess Samsung cameras are still pretty rough. https://t.co/VlAm1dkr8O,ScarTheFurry,,,"Michigan, USA",en,negative
534,3718,1306059432837742593,2020-09-16 02:36:48,@verge The only thing missing is a landscape camera for remote learning! Samsung did it for tab 7,Robin621k,,,NYC,en,positive
538,2114,1306070520979501056,2020-09-16 03:20:52,#Samsung is producing worst #OLEDs screen burning is common problem in them,AshuftaSr,,,"New York, USA",en,negative
540,3715,1306076562610155521,2020-09-16 03:44:52,@southro_p @sonoshiri it's a commodity component that everyone can use. samsung use both optical and ultrasonic depending on the device.,omonomono,,,NY/NJ,en,neutral
541,2904,1306077214627319809,2020-09-16 03:47:28,@TMobile Are you doing a buy one get one deal on the watch like Samsung,gennie320,,,United States,en,neutral
543,5244,1306078840624734209,2020-09-16 03:53:56,@MAL___ Negro jus got a Samsung Plasma Flat screen lol,mrlaroche,,"Temple Hills, MD",Trinidad W.I. 2 Trinidad DC,en,neutral
545,3486,1306079162025701376,2020-09-16 03:55:12,"Bruh, I love my Razer Phone 2 but the damn thing hasn't had an update since July...and it won't be getting any more updates. FeelsBadMan

On the other hand, that Samsung Note20 Ultra 5G looking real nice...",EpicAndroid,,,"SF Bay Area, CA",en,neutral
546,262,1306081380523278336,2020-09-16 04:04:01,"@ItsWoodward this looks just like my old samsung phone, like literally there was these same things",lbharrys,,,rainbow paradise,en,neutral
550,2792,1306085581861130241,2020-09-16 04:20:43,I really wanna upgrade my Samsung watch to the 3. 😩😩,sbrooke_04,,,"North Dakota, USA",en,neutral
557,1680,1306096384156733447,2020-09-16 05:03:38,"Also, happy I switched back to my Samsung phone 😊",peachyahxo,,,United States,en,positive
559,144,1306103746854662144,2020-09-16 05:32:54,@Eccentech Samsung Intensity was my first phone,KevinBreezeTV,,,"Phoenix, AZ",en,neutral
560,143,1306104036295204864,2020-09-16 05:34:03,Samsung Intensity was my first cell phone. https://t.co/rQZ6Tg4Iyp,KevinBreezeTV,,,"Phoenix, AZ",en,neutral
561,259,1306106428977893376,2020-09-16 05:43:33,"Do u remember that advertising campaign for the Samsung Galaxy s5 or s6, they highlighted the new product feature where ur phone physically touches someone else's phone and u exchange files?

Was that the dumbest new product feature ever?",ozanjaquette,,,"Los Angeles, CA",en,negative
570,258,1306161775268691970,2020-09-16 09:23:29,Samsung is the top smartphone maker this year https://t.co/JCM3HeQxJ0,DaniDanielsOne,,,"Orange, CA",en,positive
574,4489,1306181901686730752,2020-09-16 10:43:27,samsung android chrome how can i get more detailed view of browsing history - Google Search - https://t.co/Ys7tXkd8U3,MickMonroe,,,North America,en,neutral
576,5240,1306183961014566912,2020-09-16 10:51:38,"@nicolepghxo It’s a major os update. It’s gonna change the way the apps are organized, add widgets finally and also have incoming calls in a bar on top. They are finally catching up to Samsung. Look it up and back your phone up!",beejyb,,,Pittsburgh,en,neutral
581,2895,1306201349177200642,2020-09-16 12:00:44,"After a week of use, it's clear that the @SamsungMobileUS #GalaxyZFold2 is likely @bencsin's favorite phone of the year. Find out why in our full review! https://t.co/UF50PbnKL7",xdadevelopers,,,USA,en,positive
582,2894,1306202187157188610,2020-09-16 12:04:04,"Samsung will soon take 80% of the next-generation smartphone market
https://t.co/sbcL0iLBVe https://t.co/gqcivpN2o5",ustodaynewslive,,,USA,en,neutral
585,3808,1306207633892872192,2020-09-16 12:25:42,I just read Samsung Galaxy Z Fold 2 Review: Likely The Phone of the Year https://t.co/ElQ0QqY6I8 by @xdadevelopers #android #news #droid https://t.co/3sbIkGtynY,Othershawnlong,,,"Indianapolis, IN",en,positive
586,1046,1306208811754172417,2020-09-16 12:30:23,Galaxy Z Fold 2 review: Samsung gets it right #Deskwaves https://t.co/qa5opT7o5B,Deskwaves1,,,"California, USA",en,positive
587,559,1306209142290472960,2020-09-16 12:31:42,What the HELL @SamsungUS @SamsungMobileUS @SamsungMobile ???  This Firmware issue has gone on long enough (over a month). Fix this nonesense ASAP or this will be the LAST SAMSUNG DEVICE I purchase. Com'on Now! #ridiculous #fedup #annoyed https://t.co/F1fhhShZUR,FCakaGMan,,,"Florida, USA",en,negative
588,1674,1306210399654760449,2020-09-16 12:36:42,"Samsung is back in 2020 with the Samsung Galaxy S20 Ultra, this is a big powerful phone with some nice features and a hefty price tag. I will tell you everything you need to know about this phone in my Samsung Galaxy S20 Ultra review.

https://t.co/pdKba08M06",anewcellphone,,,United States,en,positive
589,3149,1306213231120220160,2020-09-16 12:47:57,@RallidaeRule @ecologyofgavin My Samsung phone had that. I miss this feature.,tpoi,,,"Montréal, Québec",en,positive
593,1233,1306220389962579968,2020-09-16 13:16:24,"From 32MP to 108MP, Samsung is going smaller with its latest camera sensors https://t.co/MzwwiDIKPo https://t.co/VFVrpL97ll",JoanneWright791,,,"Kansas City, MO",en,neutral
597,4486,1306225347894050820,2020-09-16 13:36:06,@Straktt @deejaygmoney Yeah that's one thing I really like about the Samsung watch and that it looks like a regular watch and that battery life is insane.,TechnicallyTee,,,"Atlanta, GA",en,positive
599,1892,1306227659572158469,2020-09-16 13:45:17,Regarding the new blood oxygen sensor on the #AppleWatch.  Samsung has had blood oxygen sensors on their phones since the S6 model.  I recently bought on Amazon a watch with blood oxygen sensor for US$36.  I bought several units for my family.,Brioneja,,,"Houston, TX, United States",en,positive
601,2892,1306229179051126784,2020-09-16 13:51:19,@mypaintedlips Watch the battery on that Samsung might lose a ass cheek.,MrKing3_0_5,,,United States,en,negative
604,805,1306231691124580353,2020-09-16 14:01:18,"From last night Samsung S8+ using pro mode #smartphonephotography #shotonandroid📷 @ Longport, New Jersey https://t.co/pDWZ7ktGkc",your_device,"[-74.5249, 39.3152]","Longport, NJ","New Jersey, USA",en,neutral
606,2103,1306234081273884673,2020-09-16 14:10:48,"@TechHighest @SamsungMobileUS Clearly mine failed, so whats your point? Samsung should replace my watch since they clearly don't have the replacement parts.",Purpleicious,,"Manhattan, NY",10002,en,negative
608,550,1306235490199367685,2020-09-16 14:16:24,"@Samsung Your shoddy products fail within months. You've been ""repairing"" my watch for a month now, just send me a new one!",Purpleicious,,"Manhattan, NY",10002,en,negative
609,3141,1306236522451079169,2020-09-16 14:20:30,"@SamsungNewsUS Don't get anything from Samsung their shoddy products fail within months. You've been ""repairing"" my watch for a month now, just send me a new one!",Purpleicious,,"Manhattan, NY",10002,en,negative
610,1167,1306240349623517185,2020-09-16 14:35:42,Samsung has both 😭 I miss my phone https://t.co/63ARHVynJo,macyazzyy,,,"Charleston, SC",en,positive
613,1080,1306244072164732930,2020-09-16 14:50:30,"I'm dumbfounded that @SamsungMobile has yet improved this ecosystem. If I have Samsung Pay on my phone, I shouldn't have to relink all my cards individually again to my Samsung Pay Watch app. Whoever thought of this is retarded.",ReallyAdriel,,,"Winter Park, FL",en,negative
618,1035,1306247420146315265,2020-09-16 15:03:48,Please explain @SamsungUS how you claim this watch is water-resistant and has a swimming mode https://t.co/H2Bhfg7g5J,dontbemad,,,"Washington, DC",en,negative
619,4484,1306248384882278401,2020-09-16 15:07:38,@MistressVevila @MistressMalevo2 I had my phone stolen in Barcelona some years ago. I lost the pics from that trip but phone company and Samsung got most everything else back. I hope you have a similar miracle.,ATLCitizenBeth,,,"Atlanta, GA",en,positive
621,2690,1306252256908660737,2020-09-16 15:23:01,I sent my phone back to Samsung for warranty exchange/repair. It is SO weird not having a phone.,vonralls,,,"Olive Branch, MS",en,neutral
628,2098,1306260875280560130,2020-09-16 15:57:16,@ElizabethBuckel Wirecutter likes the Samsung a50: https://t.co/s7TKvQ85A4,rob_w,,"Somerville, MA","Boston, MA",en,positive
633,2495,1306265786059808773,2020-09-16 16:16:47,@Kiergard @Creggory Do you have the new N20U or S20U @Kiergard ? I’m wondering also if Samsung still has that action shot feature in the camera settings for fast moving subjects and if that would increase performance reg shutter speed.,WillEwill2,,,"Texas, USA",en,neutral
634,1328,1306267785211899907,2020-09-16 16:24:43,"@manxtelecom guys the new Samsung S20 range in the UK is being offered at the same prices that you sell at, but with free Galaxy Watch. Link below for one retailer for example. 

Can you advise if you’re also doing the free gift as is Samsung promo?

https://t.co/VXNmI8Gy9o",StevenOconnor38,,,Ireland,en,neutral
635,4483,1306269338282885122,2020-09-16 16:30:54,@ZenitDraws I'm on a Samsung phone and it also didn't work for me,A_ru_ba,,,New World,en,negative
638,4750,1306276199954554883,2020-09-16 16:58:10,tbh apart from the camera quality I think the s9 was better than the s10 wtf Samsung,ocia_bear,,,"SL,UT",en,negative
639,54,1306276617392664578,2020-09-16 16:59:49,"@TotalWireless @VZWSupport @Tracfone now with hotspot on S9 not working after system update pushed to phone, I am supposed to call samsung... wow.. https://t.co/Llu8N3eB5z",bp_guy,,,"north of ATL, GA",en,negative
651,1667,1306305391412862978,2020-09-16 18:54:09,My 1st tweet on the Samsung Galaxy Z fold 2. This is by far the most insane phone of 2020. I cannot believe what I am holding right now,Marks_Tech,,,United States,en,positive
